Id,SalePrice
1461,122882.18194845975
1462,159945.87585978484
1463,182849.0141192952
1464,182988.1436333584
1465,193248.1639480829
1466,176701.2625067677
1467,160193.18905042458
1468,154348.33829992995
1469,187563.76304115282
1470,120788.00027662187
1471,211921.34171564225
1472,98531.26078640332
1473,94282.31562229042
1474,151717.78572873367
1475,141426.66477201495
1476,369082.2367164226
1477,272165.6622511442
1478,299265.1418046512
1479,275611.4949552453
1480,440097.0456540785
1481,355714.6010544535
1482,205498.0591174331
1483,162336.00744807062
1484,169085.7091326935
1485,179860.40624509534
1486,192033.90558876548
1487,375479.3919795085
1488,242018.0486625906
1489,196814.91115626998
1490,204579.23944012166
1491,189150.52537342435
1492,93226.92521055254
1493,192413.83541019316
1494,311742.89383924485
1495,311481.6782665432
1496,225548.6117212696
1497,177382.92134823778
1498,169875.4759427126
1499,170141.5672565485
1500,149546.9999621821
1501,165993.51227801526
1502,164711.90687144425
1503,309010.64710505516
1504,221407.41290428492
1505,223811.55914934812
1506,188298.627733331
1507,243922.72847974332
1508,194862.46953959303
1509,156746.04156184726
1510,151353.99282505183
1511,146139.24205495408
1512,171275.77360391727
1513,146425.95219274823
1514,176750.31207115733
1515,192296.58026134866
1516,170673.10496065562
1517,154833.49128262218
1518,134688.68980361157
1519,224550.80377249865
1520,133516.80217375042
1521,140672.37292728023
1522,172401.4608720387
1523,113132.2306751787
1524,125925.65341959619
1525,126815.70783226288
1526,129147.23580901064
1527,108353.47295211384
1528,140386.39250535873
1529,146025.85565900154
1530,173585.72837053463
1531,113713.38516468603
1532,108831.4706436033
1533,140957.09985242758
1534,122171.95445586422
1535,160388.8585346125
1536,115232.89347174922
1537,86258.86583458974
1538,181873.37006088885
1539,222287.20719126507
1540,101547.55526534967
1541,137400.20330626142
1542,140860.3619466718
1543,216264.15298378913
1544,87240.94678685717
1545,107148.9060916638
1546,121807.93825540344
1547,118294.11350361891
1548,131836.0298126124
1549,107524.56355868245
1550,136868.5616731985
1551,119297.69563256663
1552,136348.78156573395
1553,150090.95645554768
1554,113351.3033718332
1555,168722.1383439244
1556,81499.68667422749
1557,115632.13142764964
1558,93943.16590343002
1559,85639.98185040151
1560,138245.0050756186
1561,143565.9315732997
1562,129458.13864117744
1563,121313.27510849028
1564,162019.18209674786
1565,144637.10018263268
1566,227456.62013417654
1567,82634.60279615622
1568,214392.4293032426
1569,134412.59708276155
1570,122068.44927360256
1571,131470.08494420405
1572,149256.5129692929
1573,249729.8108191727
1574,121845.15548465987
1575,226605.04311327892
1576,222226.98319627426
1577,187288.07292425618
1578,148819.77587557433
1579,145529.27292481367
1580,195278.3123351292
1581,149461.47507972724
1582,126231.61009833062
1583,347094.2614070277
1584,236214.7804613227
1585,134810.26327325002
1586,86109.50251796833
1587,104897.12611071835
1588,142997.39213598435
1589,109059.90506766173
1590,132881.80456509933
1591,98812.92500628339
1592,128899.56255785811
1593,134931.9833876388
1594,128869.9597376722
1595,112929.32597750997
1596,250886.09473630795
1597,184953.25452977046
1598,211586.32848634152
1599,195848.78617242436
1600,190371.78667320366
1601,76377.35529753074
1602,104892.79067995578
1603,100602.9709507528
1604,272132.70553308696
1605,255237.35557551586
1606,165339.29002120616
1607,165927.5563441369
1608,211536.54266716453
1609,192216.93072702177
1610,138437.10901006195
1611,147390.83477508504
1612,156541.7727216306
1613,157362.30735683453
