Id,SalePrice
1461,128530.60097696117
1462,164914.54013483622
1463,182725.99559149862
1464,188507.3960226339
1465,201614.44439719286
1466,176566.00301847595
1467,172229.3703116192
1468,163658.69516762983
1469,182688.31470579418
1470,121561.78019989557
1471,207984.26890915923
1472,99550.95810998745
1473,99796.1957791972
1474,149513.00822739018
1475,134281.49643579003
1476,419256.33530064876
1477,255417.08353650573
1478,303676.80262434325
1479,270787.92266214493
1480,487598.7194196692
1481,335390.22419444146
1482,212356.95724811745
1483,163688.6674336
1484,163330.35516971452
1485,175722.51780459742
1486,190153.3813307403
1487,351579.27915791253
1488,233755.98743164373
1489,199427.47263800283
1490,223963.71481338787
1491,193625.24429682636
1492,91036.4471956669
1493,188493.14863791165
1494,297795.6979851583
1495,294903.7269304094
1496,228347.04676598683
1497,177481.60114356846
1498,164702.70968072093
1499,164353.44970319417
1500,145793.71796608483
1501,165475.86302035744
1502,157223.64653322406
1503,291977.9336973877
1504,232571.67417865474
1505,223683.87253624154
1506,181939.91179639372
1507,229849.7912462615
1508,190447.9909582189
1509,156750.32684894177
1510,145772.5705394861
1511,139687.51295489777
1512,162373.00809742685
1513,146065.82543768053
1514,173450.57607923864
1515,198667.53081299015
1516,174083.0550354929
1517,154981.34039270217
1518,137767.58142738955
1519,229824.22620625127
1520,129321.12310097052
1521,133659.24372954975
1522,168118.91511870763
1523,104559.31198524346
1524,125094.19512312101
1525,127635.53075428511
1526,127777.04870036115
1527,106970.19109137394
1528,135166.23023333485
1529,148751.5253869867
1530,169838.61313996665
1531,92244.50719732091
1532,109899.73566853086
1533,146386.4813573168
1534,119111.69053372735
1535,156258.94194496344
1536,116600.55432515198
1537,75452.47777269746
1538,186324.61552770413
1539,222994.11513375895
1540,95762.06605041465
1541,144630.4659573555
1542,141617.80743565387
1543,201848.16784324675
1544,71037.13953974197
1545,104888.64453834973
1546,122211.74089898566
1547,126091.18538838171
1548,129685.85016479512
1549,113475.70749637736
1550,141877.8696816759
1551,119843.85798655567
1552,128908.23946510266
1553,162802.76064879206
1554,103113.48342569466
1555,170218.2391365917
1556,92219.93737308097
1557,104596.7947305933
1558,95608.98696536222
1559,99851.18605083016
1560,143265.02053801427
1561,138727.18662554742
1562,129569.63833645957
1563,118914.6718818272
1564,154999.46664946422
1565,148205.94630321182
1566,235955.51350527524
1567,77219.23188556654
1568,216821.53933387226
1569,136479.90981536938
1570,128279.7546269027
1571,125826.96339871801
1572,148715.64591273278
1573,253091.6612972461
1574,138679.0876008849
1575,232234.25113515218
1576,212073.81015212307
1577,188821.80002888563
1578,154594.98579451736
1579,151099.48292372582
1580,193914.94557422644
1581,153236.7263838196
1582,131657.7245438558
1583,335042.4774077955
1584,233047.47385387315
1585,139915.4369734192
1586,76746.03557180814
1587,104161.74908302737
1588,141076.44726480215
1589,103862.27566170953
1590,134270.1355558008
1591,97446.39248338743
1592,128358.76000925631
1593,137210.79348616238
1594,130700.97693820426
1595,124952.14297110075
1596,244660.14248131664
1597,194090.5913016837
1598,205014.46198266812
1599,197830.04253200593
1600,193564.70715663192
1601,73066.93418985678
1602,113875.22041073014
1603,94440.7813177151
1604,291566.6114315026
1605,252739.60137463827
1606,160610.03203281408
1607,165649.50135574362
1608,211290.2136320444
1609,192211.0302544506
1610,146334.4668921215
1611,146059.9460997828
1612,163220.30190860026
1613,162583.87611107092
1614,125334.53733237302
1615,91270.66025931835
1616,73924.6747506098
1617,92266.56797027186
1618,129184.20815532093
1619,139487.55977118845
1620,173068.98947015795
1621,139272.86635827253
1622,137659.3127763399
1623,292535.56978131447
1624,207060.4209703526
1625,135267.77060063076
1626,164284.1028442177
1627,189939.3883326977
1628,294897.77832934115
1629,182268.44570059478
1630,371112.8149188805
1631,230255.40837177107
1632,267121.595373124
1633,170360.19626265392
1634,186913.75692919482
1635,177199.00489635183
1636,148037.89826056812
1637,184685.22565486777
1638,218409.4987728242
1639,181859.3212659917
1640,246342.0091775634
1641,171887.36749370696
1642,216319.5666169983
1643,217222.00129452717
1644,222457.60395935204
1645,181570.8835482274
1646,150901.12712857698
1647,164347.15319801142
1648,131911.64707242808
1649,138579.83995384414
1650,118908.3953247946
1651,125237.62242560806
1652,97772.84775532474
1653,98843.4316086336
1654,147396.3897441548
1655,150734.69470097515
1656,143051.55279219197
1657,147396.3897441548
1658,148148.62005879698
1659,141439.32640595283
1660,151202.2106966318
1661,451893.7257687818
1662,442223.98285171564
1663,382447.7388329634
1664,456590.5876836762
1665,318481.6025469818
1666,315157.37593936553
1667,350110.8989482325
1668,341661.9105783057
1669,306014.12090498937
1670,366697.3469136479
1671,247877.164243624
1672,459067.9409440341
1673,309048.304065199
1674,236397.68706649408
1675,186339.32816355498
1676,186128.8249152057
1677,218038.53210211665
1678,474207.3989879966
1679,358348.75704907
1680,339295.8358856146
1681,275559.5314991154
1682,285586.43210414815
1683,177251.3812517017
1684,175440.21415001657
1685,170375.42209697684
1686,171227.96450352675
1687,168783.74198400317
1688,183659.57447997236
1689,190925.52247767194
1690,188262.74956277775
1691,173448.32826418622
1692,272174.01154642785
1693,170629.35915837443
1694,176816.5244354558
1695,164986.87583159783
1696,283134.2297571066
1697,168548.37887184077
1698,377871.3029555101
1699,326093.7018518782
1700,243321.14755557477
1701,274721.07627567305
1702,255960.9942870916
1703,246554.961852697
1704,293831.9028370112
1705,231982.39181028848
1706,483228.26524828526
1707,223541.98857631077
1708,202240.41454649088
1709,315398.23342646187
1710,219947.20014046767
1711,242801.40344770657
1712,276006.22388296644
1713,281848.0079396164
1714,216930.58294781024
1715,204986.37229606186
1716,184400.2194467747
1717,174448.0108127566
1718,139231.44383802917
1719,193555.8847357659
1720,242144.32300603812
1721,176960.38930382914
1722,135223.39999691385
1723,164043.59188639573
1724,228928.06849888546
1725,253440.54308433144
1726,182123.2678453474
1727,145443.013803993
1728,187262.30681383086
1729,160839.3099425163
1730,168404.84316438972
1731,120576.953556502
1732,134824.1455114607
1733,118844.94212190047
1734,121156.13014123608
1735,131453.5290999422
1736,118027.33474110982
1737,334595.5685613153
1738,209054.31700775574
1739,331371.4315666658
1740,229129.72612010114
1741,194332.70361003402
1742,165475.86302035744
1743,171901.41885432802
1744,285074.23069947574
1745,206497.17168522318
1746,251548.18930447477
1747,222936.49593264319
1748,218801.84926347272
1749,154972.0366210673
1750,136055.8453674405
1751,239306.97520955733
1752,120411.83640559948
1753,147649.35639821703
1754,202991.39800117
1755,164998.71103153782
1756,126511.31083614222
1757,124953.6293188503
1758,137362.85904045778
1759,162473.32559831283
1760,169801.39538407713
1761,154872.83203771914
1762,175901.8258823941
1763,169116.51498686822
1764,115323.22074489876
1765,175757.08264443208
1766,179733.7439855638
1767,224501.76108889517
1768,143562.55846786225
1769,180801.9697496847
1770,144800.50858202472
1771,134498.51055484853
1772,136819.831856174
1773,124502.20889640634
1774,126027.91963558861
1775,138960.9789324948
1776,135366.71523501916
1777,113945.93174549192
1778,138721.73375173335
1779,111995.53471815168
1780,183134.00702966037
1781,130734.4303264039
1782,97187.86828975126
1783,130647.7243995537
1784,104460.88393784214
1785,118175.78620898095
1786,149637.0126239011
1787,178995.75218128503
1788,60221.33681168617
1789,105768.5979814909
1790,89704.7781987349
1791,170168.942843421
1792,159989.4121569182
1793,134472.92265095512
1794,145731.6722259586
1795,140314.96772544834
1796,123009.55243913393
1797,115734.03810406578
1798,124734.15022786673
1799,108940.68307250265
1800,132181.12109730218
1801,135373.95115514446
1802,153578.42013030723
1803,149724.153394676
1804,134027.09813340404
1805,136428.50340062205
1806,111374.66651991691
1807,122192.98578122113
1808,130162.64300311619
1809,128956.25836834543
1810,143188.78798739563
1811,97680.68739139012
1812,97017.32807080017
1813,118884.9732560449
1814,101139.87427782448
1815,52288.5460363162
1816,98890.65372408504
1817,113860.17003600708
1818,148167.25886245968
1819,114088.0258745688
1820,67453.33563494841
1821,105379.56730296464
1822,148820.49254878657
1823,50612.4186996025
1824,130190.97566033098
1825,127661.39547212524
1826,90979.04192492574
1827,108836.8407181836
1828,138816.43172901857
1829,122039.69631412087
1830,139827.06526293742
1831,178806.9051731616
1832,78708.14056346515
1833,138587.5534827517
1834,117876.9533124273
1835,142657.74480462394
1836,125003.77087097937
1837,96115.1966427032
1838,124862.95264051843
1839,85953.93497864732
1840,153170.30452201143
1841,130408.51480136921
1842,81467.62035759792
1843,141157.86998443955
1844,136117.8014892338
1845,138566.53716410842
1846,160495.19419741974
1847,161619.89586796658
1848,53715.01011707722
1849,127004.116629123
1850,124163.31905524907
1851,150383.97838812353
1852,130094.1994918919
1853,133163.4550787764
1854,174792.8644193447
1855,142957.69439776283
1856,216815.91001977283
1857,193587.15630461485
1858,141545.51966951264
1859,120129.37761733722
1860,142649.90238153734
1861,120129.37761733722
1862,312206.2375830931
1863,310212.0198609621
1864,310212.0198609621
1865,328552.9745776796
1866,333395.76942422334
1867,247969.22041964135
1868,303466.95736054005
1869,203024.43296534312
1870,254044.21924204341
1871,238317.91622034123
1872,169793.3262278589
1873,232704.71008731035
1874,139992.79050350294
1875,217705.8380289858
1876,191810.85390399527
1877,226816.09884233685
1878,207297.28647023233
1879,135687.797827942
1880,133252.3817759318
1881,245195.01545534152
1882,268906.09249813826
1883,188559.22547266836
1884,207004.49971101692
1885,254084.71815077178
1886,299296.8882393677
1887,220111.81664266277
1888,294900.29760170326
1889,164286.7279551702
1890,134060.14628998126
1891,132501.1111441727
1892,111294.22620282447
1893,123306.9946589777
1894,128784.89384029366
1895,134057.60839491166
1896,124403.9644672945
1897,110870.49157348221
1898,105628.5394151199
1899,153096.06966188125
1900,153803.2163996567
1901,177392.08862319088
1902,153686.95983225325
1903,220490.71855452855
1904,155771.91519550243
1905,191981.69373355308
1906,169931.005310439
1907,209269.95144147193
1908,116384.22415892177
1909,132528.9420423787
1910,116928.01653373866
1911,211564.91847408822
1912,321899.32457258
1913,145771.23804345858
1914,70407.29127028107
1915,337064.0612062865
1916,71917.0680563259
1917,276443.13342976355
1918,137815.46688453818
1919,162667.8821032207
1920,154281.2910165947
1921,434309.0908982661
1922,336510.68498851894
1923,208510.78208410466
1924,198152.48739475996
1925,221200.49305185562
1926,377717.54333157063
1927,139604.42280981134
1928,163533.56723346873
1929,126071.35703636032
1930,127300.28015205383
1931,148720.90652267085
1932,141327.48931858782
1933,174533.6244857588
1934,179263.45481251605
1935,175029.88462900705
1936,183928.49865492855
1937,184792.65145195965
1938,174522.33846830737
1939,239474.94712591558
1940,198845.6814612062
1941,170624.1525507021
1942,183396.76915190206
1943,205218.74586086304
1944,338136.2833425069
1945,401285.9691892378
1946,152543.03593410202
1947,341045.35016423796
1948,174631.735464942
1949,226962.88309740473
1950,179238.67904570416
1951,256818.1053556975
1952,199103.5903831299
1953,157502.45508909284
1954,196870.4050721747
1955,132510.45658789083
1956,301854.27406437823
1957,158845.4602231293
1958,304108.1126668774
1959,136876.9032248384
1960,117333.0701431756
1961,120213.6023436868
1962,99720.63337432839
1963,107683.94121378381
1964,106351.86532578757
1965,137057.5411287679
1966,151457.07391419078
1967,276080.0410097453
1968,420466.8383100972
1969,390578.5070344793
1970,454624.6224787933
1971,445307.0572164514
1972,354026.4265533611
1973,273266.7101829609
1974,308158.3201518359
1975,473852.152097027
1976,266651.8734052849
1977,348510.28522439464
1978,404809.90589757275
1979,350758.63396544964
1980,190151.77714897753
1981,371836.3586117581
1982,230972.91955906086
1983,212969.52347568134
1984,176191.69368338876
1985,220557.61385973444
1986,226278.83411602062
1987,177146.7443843866
1988,174954.75110838457
1989,189920.27198788238
1990,215242.9304893029
1991,227008.59473645504
1992,214637.75776692826
1993,173345.8543879692
1994,256990.13970087425
1995,186675.0990414338
1996,262460.6053675824
1997,330613.3957930455
1998,333113.90170841065
1999,256787.71049805966
2000,320775.3272780477
2001,268786.70020124654
2002,239445.5408707133
2003,242461.61809989266
2004,260160.14835732695
2005,228928.50550219332
2006,238654.72647129084
2007,244902.263870854
2008,223287.0279085938
2009,186872.61987748023
